Customer_ID,Age,Gender,Location,Num_Interactions,Feedback_Score,Products_Purchased,Products_Viewed,Time_Spent_on_Site,Satisfaction_Score,Retention_Status,Gender_Encoded,Location_Encoded,Retention_Status_Encoded
704,62,Male,Urban,3,4,18,23,27.956539320335516,8,Retained,1,2,1
705,21,Male,Urban,9,3,10,27,22.03178787207109,7,Retained,1,2,1
706,53,Male,Suburban,12,4,17,23,56.58041899917869,3,Retained,1,1,1
707,23,Male,Urban,4,1,8,29,42.24297316694181,2,Churned,1,2,0
708,48,Female,Rural,13,5,11,20,11.54617174712276,7,Churned,0,0,0
709,36,Male,Urban,7,5,5,13,8.791033297405674,5,Churned,1,2,0
710,61,Female,Suburban,14,2,13,5,31.595241793470297,6,Retained,0,1,1
711,56,Female,Suburban,9,2,5,46,17.104953632599983,4,Retained,0,1,1
712,44,Male,Rural,11,5,13,23,18.96916143569394,2,Retained,1,0,1
713,27,Female,Suburban,12,1,6,37,53.27306983553165,9,Churned,0,1,0
714,43,Female,Urban,7,3,5,38,9.926131337397088,3,Retained,0,2,1
715,36,Female,Suburban,9,3,9,20,44.34502633758893,7,Retained,0,1,1
716,56,Female,Rural,12,1,16,48,19.912823935932344,8,Retained,0,0,1
717,20,Male,Suburban,3,3,2,44,46.81805217722757,2,Retained,1,1,1
718,62,Male,Suburban,4,4,1,22,44.732626145494955,6,Retained,1,1,1
719,30,Female,Suburban,14,5,8,38,5.406554579436117,8,Retained,0,1,1
720,67,Male,Rural,8,5,19,29,33.00244771068795,7,Churned,1,0,0
721,45,Male,Suburban,6,1,11,49,12.662571530792551,3,Churned,1,1,0
722,37,Male,Suburban,5,3,12,10,52.64248668182722,1,Retained,1,1,1
723,45,Male,Urban,13,2,12,25,52.93722355743236,6,Retained,1,2,1
724,25,Male,Rural,4,2,7,10,28.009019412156693,8,Retained,1,0,1
725,58,Female,Suburban,8,3,13,36,29.44175901480943,6,Churned,0,1,0
726,56,Male,Rural,1,2,8,45,21.68056166724899,5,Churned,1,0,0
727,18,Male,Suburban,14,1,9,47,44.4133464428017,8,Churned,1,1,0
728,20,Male,Suburban,9,1,7,43,24.726374966455253,2,Churned,1,1,0
729,30,Male,Suburban,1,3,15,35,19.728586098744856,1,Retained,1,1,1
730,45,Female,Urban,8,2,2,46,28.772708272747952,1,Churned,0,2,0
731,66,Female,Urban,4,1,12,14,10.03181351131023,4,Retained,0,2,1
732,42,Female,Urban,9,1,1,34,46.06317625543121,6,Retained,0,2,1
733,50,Female,Rural,14,4,8,22,5.692802069948283,9,Churned,0,0,0
734,55,Male,Rural,11,4,5,28,40.446678383632666,1,Retained,1,0,1
735,23,Female,Urban,5,1,15,13,15.057548971517983,1,Retained,0,2,1
736,61,Male,Rural,3,3,1,35,17.78222254179272,5,Retained,1,0,1
737,62,Male,Suburban,9,5,1,19,39.9597599252022,10,Retained,1,1,1
738,49,Male,Suburban,11,5,10,8,59.611890618059896,5,Churned,1,1,0
739,62,Male,Suburban,14,1,10,44,47.77446189899029,5,Retained,1,1,1
740,64,Male,Urban,14,1,15,13,17.421179772286557,10,Retained,1,2,1
741,38,Female,Rural,9,1,17,49,14.681361527262359,6,Retained,0,0,1
742,33,Female,Urban,4,3,6,13,52.642807864721874,8,Retained,0,2,1
743,38,Female,Rural,11,4,3,30,29.430117135682735,3,Retained,0,0,1
744,28,Female,Suburban,4,1,13,8,12.53790415554855,9,Retained,0,1,1
745,54,Male,Urban,12,1,16,21,52.4216282827066,1,Retained,1,2,1
746,53,Female,Rural,8,2,8,20,49.885079410284376,4,Churned,0,0,0
747,52,Male,Rural,2,3,15,19,59.11485001434399,9,Churned,1,0,0
748,36,Female,Suburban,9,1,17,39,55.03590276919761,8,Retained,0,1,1
749,37,Male,Urban,13,2,17,9,51.84846862632979,10,Retained,1,2,1
750,35,Male,Urban,14,5,13,9,7.891591879605173,9,Retained,1,2,1
751,64,Female,Urban,6,1,17,24,10.74284532239649,1,Churned,0,2,0
752,58,Male,Suburban,9,1,6,19,36.29407568672676,9,Retained,1,1,1
753,66,Male,Urban,8,2,17,22,34.23135854550014,3,Churned,1,2,0
754,31,Female,Suburban,7,3,16,6,30.187976796924453,10,Churned,0,1,0
755,32,Male,Suburban,13,1,14,33,26.823412897802132,9,Churned,1,1,0
756,48,Female,Suburban,14,5,13,17,28.71657666753809,1,Churned,0,1,0
757,18,Female,Rural,1,1,6,8,36.31138637741374,1,Retained,0,0,1
758,20,Female,Urban,14,5,3,46,5.114208468004467,9,Retained,0,2,1
759,33,Male,Urban,12,4,14,49,19.338982577306872,6,Churned,1,2,0
760,40,Male,Suburban,3,4,14,14,33.50538463787911,4,Retained,1,1,1
761,28,Male,Suburban,11,5,15,35,44.721885427050545,7,Retained,1,1,1
762,29,Female,Urban,14,3,8,45,14.578618081746798,5,Retained,0,2,1
763,27,Male,Suburban,2,1,15,12,35.07846455830881,10,Retained,1,1,1
764,49,Female,Urban,5,1,13,7,44.295282613717994,7,Churned,0,2,0
765,33,Female,Rural,5,4,17,13,29.454521185264756,8,Retained,0,0,1
766,25,Male,Suburban,5,5,3,34,6.489462351852808,8,Retained,1,1,1
767,55,Female,Urban,4,1,6,15,29.70974871561002,1,Churned,0,2,0
768,29,Male,Suburban,5,1,5,39,21.30446882592842,8,Churned,1,1,0
769,41,Male,Urban,3,3,17,41,56.13072842357306,6,Retained,1,2,1
770,45,Male,Urban,12,2,2,46,11.853736212308004,4,Retained,1,2,1
771,25,Male,Suburban,1,4,15,17,40.88617755289777,8,Retained,1,1,1
772,45,Male,Rural,5,4,5,40,7.899587148397563,3,Retained,1,0,1
773,53,Female,Urban,13,2,6,17,29.53937407969831,4,Retained,0,2,1
774,43,Female,Urban,9,1,6,16,35.468871797104434,6,Retained,0,2,1
775,25,Female,Urban,13,3,18,41,21.3875212224276,7,Churned,0,2,0
776,67,Male,Rural,9,3,18,14,30.029159953621143,4,Retained,1,0,1
777,45,Male,Rural,4,4,4,13,13.995458699160306,4,Retained,1,0,1
778,45,Male,Suburban,3,3,17,11,21.72681172074199,7,Retained,1,1,1
779,54,Female,Rural,1,2,14,6,39.16084787006117,6,Retained,0,0,1
780,58,Male,Suburban,2,1,14,27,21.59900307236353,8,Churned,1,1,0
781,53,Female,Suburban,8,2,13,43,54.48586931248794,1,Retained,0,1,1
782,44,Female,Rural,1,5,7,44,39.562382670254436,10,Retained,0,0,1
783,34,Male,Suburban,8,4,12,43,29.125696013979145,7,Retained,1,1,1
784,26,Male,Rural,13,3,15,25,7.131631455480036,7,Churned,1,0,0
785,50,Female,Suburban,7,5,19,27,32.47515843625692,7,Retained,0,1,1
786,37,Male,Rural,8,3,11,33,47.06269331687991,7,Retained,1,0,1
787,30,Female,Rural,12,1,15,18,19.60566789068275,10,Retained,0,0,1
788,45,Male,Suburban,6,1,12,30,49.372546330682205,10,Churned,1,1,0
789,65,Male,Urban,12,1,3,9,18.849372132798482,8,Retained,1,2,1
790,46,Female,Suburban,14,3,17,35,50.30605133729402,9,Retained,0,1,1
791,30,Male,Rural,9,5,3,29,9.689758788642257,9,Retained,1,0,1
792,63,Female,Urban,3,1,19,35,52.64010398779662,2,Retained,0,2,1
793,52,Male,Suburban,10,5,4,24,32.455254801333176,7,Churned,1,1,0
794,23,Female,Suburban,4,3,3,48,21.30956742911441,7,Churned,0,1,0
795,35,Female,Suburban,13,5,16,21,19.58122877283318,4,Retained,0,1,1
796,68,Male,Urban,6,3,12,49,28.760580741169946,9,Retained,1,2,1
797,22,Female,Rural,8,3,8,6,59.947722395700474,8,Retained,0,0,1
798,64,Male,Suburban,5,4,17,29,17.11800663906704,1,Retained,1,1,1
799,42,Male,Suburban,3,3,7,17,10.676915688344979,2,Retained,1,1,1
800,19,Male,Suburban,6,3,11,43,37.17693427952641,2,Retained,1,1,1
801,27,Female,Suburban,4,2,18,32,31.869835654214143,8,Retained,0,1,1
802,47,Female,Suburban,9,1,1,46,33.830794908481906,1,Retained,0,1,1
803,67,Male,Rural,13,4,3,10,41.68144796564694,4,Churned,1,0,0
804,62,Male,Rural,3,4,4,7,19.692923842885712,10,Churned,1,0,0
805,22,Female,Suburban,4,4,13,39,55.08657474611387,5,Churned,0,1,0
806,50,Male,Urban,7,2,6,22,28.96196363672597,9,Retained,1,2,1
807,18,Male,Rural,7,3,14,15,12.099740732835398,7,Churned,1,0,0
808,35,Female,Urban,12,1,5,24,45.82643162036694,8,Retained,0,2,1
809,49,Male,Rural,12,5,16,9,40.370739393981765,9,Retained,1,0,1
810,64,Female,Suburban,4,3,15,23,22.36588713662204,7,Churned,0,1,0
811,66,Male,Rural,6,2,15,26,39.18352982187267,5,Retained,1,0,1
812,28,Female,Suburban,12,3,4,23,17.092407600293726,5,Retained,0,1,1
813,38,Male,Rural,13,3,8,20,29.466164763729125,10,Retained,1,0,1
814,43,Male,Suburban,3,2,16,28,54.46768871920289,6,Retained,1,1,1
815,42,Female,Suburban,6,4,16,45,12.344382823841219,5,Retained,0,1,1
816,39,Male,Suburban,12,4,4,8,26.26830474931041,9,Retained,1,1,1
817,44,Female,Suburban,2,1,13,19,50.1628333596191,3,Churned,0,1,0
818,66,Male,Urban,8,1,13,29,58.3219994673398,3,Retained,1,2,1
819,30,Female,Suburban,2,4,2,48,29.965937503198774,7,Retained,0,1,1
820,50,Female,Urban,11,5,3,39,32.88497910788411,7,Retained,0,2,1
821,51,Female,Urban,7,3,8,18,36.469457898107336,6,Retained,0,2,1
822,58,Female,Suburban,9,5,15,23,56.27914778985409,3,Churned,0,1,0
823,52,Male,Urban,1,3,11,42,52.20137350373664,7,Retained,1,2,1
824,18,Male,Rural,8,4,9,40,14.383061854190439,5,Retained,1,0,1
825,38,Female,Suburban,7,1,7,11,29.021679981589127,7,Retained,0,1,1
826,65,Female,Urban,6,1,13,34,30.520023550803444,2,Churned,0,2,0
827,23,Female,Suburban,6,5,2,23,48.400286140681615,6,Churned,0,1,0
828,45,Male,Suburban,6,1,8,29,38.15910854329894,8,Retained,1,1,1
829,34,Male,Suburban,9,4,7,20,40.98212541159571,1,Retained,1,1,1
830,22,Male,Urban,2,5,12,44,59.90099492160897,4,Retained,1,2,1
831,48,Male,Rural,1,3,19,12,9.122802390850719,1,Retained,1,0,1
832,22,Female,Rural,13,1,7,22,17.265540294355315,1,Retained,0,0,1
833,55,Female,Urban,12,2,10,32,27.434276555435076,10,Churned,0,2,0
834,20,Female,Suburban,6,1,16,20,24.128032167688794,8,Retained,0,1,1
835,40,Male,Urban,10,3,3,23,6.1905058740840975,7,Churned,1,2,0
836,54,Male,Urban,11,5,10,46,10.04776835591467,10,Retained,1,2,1
837,54,Male,Urban,8,3,6,21,42.45243102719669,1,Retained,1,2,1
838,27,Female,Suburban,3,2,18,49,53.362845484940834,2,Retained,0,1,1
839,27,Female,Urban,12,4,18,17,33.282485619628766,4,Retained,0,2,1
840,36,Male,Suburban,10,1,5,11,34.655509373249814,1,Retained,1,1,1
841,34,Female,Urban,1,5,7,31,19.030138805780865,3,Retained,0,2,1
842,38,Male,Rural,9,4,2,14,47.23319999985412,8,Retained,1,0,1
843,31,Male,Urban,13,3,11,38,46.3487023051991,8,Retained,1,2,1
844,26,Female,Urban,13,5,13,40,37.36011290697112,8,Retained,0,2,1
845,63,Male,Rural,1,4,5,29,16.696535758123858,6,Retained,1,0,1
846,18,Female,Suburban,3,5,6,10,10.33600200303992,6,Retained,0,1,1
847,68,Male,Suburban,8,2,14,28,8.533121672141924,5,Retained,1,1,1
848,62,Female,Urban,14,2,12,22,37.59828366535828,9,Retained,0,2,1
849,30,Female,Rural,3,1,4,27,50.376942552854004,4,Retained,0,0,1
850,21,Female,Suburban,13,1,6,10,52.208173747950866,10,Churned,0,1,0
851,18,Male,Urban,4,2,10,33,30.49921408888974,7,Churned,1,2,0
852,66,Male,Rural,8,5,18,29,48.13492146186943,1,Retained,1,0,1
853,57,Female,Suburban,1,2,15,21,57.078410798756295,9,Retained,0,1,1
854,49,Female,Suburban,13,1,8,28,20.13435618684374,7,Retained,0,1,1
855,51,Male,Rural,13,2,9,15,26.887819050941644,10,Churned,1,0,0
856,45,Male,Rural,6,2,5,30,56.231344592817436,9,Retained,1,0,1
857,48,Male,Rural,1,5,10,38,23.602703202450666,7,Retained,1,0,1
858,25,Female,Rural,14,4,6,32,55.2631959676988,2,Churned,0,0,0
859,56,Male,Urban,1,1,16,7,58.95746742399562,6,Retained,1,2,1
860,43,Male,Rural,14,5,3,15,41.39959007159336,10,Retained,1,0,1
861,51,Female,Suburban,8,2,10,42,49.928965922729255,4,Retained,0,1,1
862,20,Male,Suburban,11,2,11,18,46.22500603215968,3,Retained,1,1,1
863,67,Male,Urban,4,4,11,30,43.47438416885381,2,Churned,1,2,0
864,29,Male,Suburban,12,1,17,25,21.88120901396779,6,Churned,1,1,0
865,18,Female,Suburban,1,1,4,43,8.140188584936904,8,Retained,0,1,1
866,61,Female,Rural,10,3,4,34,23.86784528858078,6,Retained,0,0,1
867,22,Female,Suburban,7,1,17,12,41.681479186214865,9,Retained,0,1,1
868,47,Female,Urban,5,4,9,24,10.639105902529076,5,Retained,0,2,1
869,47,Female,Rural,5,3,19,36,5.655489063803315,2,Retained,0,0,1
870,34,Female,Rural,1,3,5,26,12.683080493161626,8,Retained,0,0,1
871,65,Female,Urban,14,2,6,11,44.36547595259374,9,Retained,0,2,1
872,64,Male,Rural,10,2,3,13,58.50365359110442,10,Retained,1,0,1
873,40,Male,Rural,11,1,1,49,59.06855847881513,4,Retained,1,0,1
874,32,Female,Urban,6,3,16,5,32.16885320271034,6,Retained,0,2,1
875,54,Male,Rural,14,2,11,33,52.814376554579106,10,Retained,1,0,1
876,38,Male,Urban,9,4,13,12,45.525455066332725,8,Retained,1,2,1
877,31,Female,Urban,9,2,10,8,32.55721303415319,9,Retained,0,2,1
878,19,Male,Suburban,8,2,3,39,36.50182931252977,5,Retained,1,1,1
879,28,Male,Suburban,5,3,9,7,12.54749306392791,6,Retained,1,1,1
880,68,Male,Rural,1,3,12,49,56.571380333912565,4,Retained,1,0,1
881,56,Male,Rural,9,5,14,44,24.356137390247724,5,Retained,1,0,1
882,55,Male,Urban,1,4,1,11,29.538209105144322,7,Retained,1,2,1
883,51,Female,Rural,8,3,18,31,41.94131270488443,9,Retained,0,0,1
884,55,Female,Urban,5,1,17,5,23.364635933960468,10,Churned,0,2,0
885,67,Female,Urban,3,4,9,31,18.984253854391177,6,Retained,0,2,1
886,51,Male,Rural,11,4,9,20,39.707716629862134,6,Retained,1,0,1
887,35,Female,Urban,7,3,10,42,6.37412452550172,8,Retained,0,2,1
888,47,Male,Suburban,7,4,19,11,44.639881161467336,4,Retained,1,1,1
889,32,Male,Rural,9,3,15,48,33.271285343208035,3,Retained,1,0,1
890,44,Male,Suburban,7,2,5,27,38.316455178651395,7,Retained,1,1,1
891,68,Male,Rural,13,5,15,45,39.75340875857868,5,Retained,1,0,1
892,51,Female,Urban,11,2,2,15,33.987758607091,2,Retained,0,2,1
893,69,Female,Rural,14,3,13,46,37.03935775924048,2,Retained,0,0,1
894,55,Male,Suburban,3,3,16,37,42.6083510489431,6,Retained,1,1,1
895,50,Female,Urban,11,2,15,40,46.42153659488208,8,Churned,0,2,0
896,41,Male,Rural,13,1,10,41,45.00988152073663,1,Retained,1,0,1
897,32,Female,Rural,14,1,14,45,52.82890517527439,6,Churned,0,0,0
898,47,Female,Rural,13,1,10,21,15.419388824207152,2,Churned,0,0,0
899,59,Male,Suburban,1,3,14,39,27.063138322048864,2,Retained,1,1,1
900,68,Female,Suburban,8,4,9,9,57.12878363079514,7,Retained,0,1,1
901,34,Male,Rural,12,3,14,36,26.812481591248133,10,Retained,1,0,1
902,22,Female,Urban,3,4,3,7,11.867854229825745,1,Churned,0,2,0
903,46,Male,Urban,12,2,16,39,33.899481949919874,6,Churned,1,2,0
904,21,Male,Suburban,8,5,2,18,11.022003490495418,7,Retained,1,1,1
905,27,Female,Urban,8,4,10,35,16.156928130032586,8,Churned,0,2,0
906,34,Female,Suburban,13,1,3,35,59.90753161140262,7,Retained,0,1,1
907,27,Male,Rural,5,3,11,21,34.77494511178726,6,Retained,1,0,1
908,34,Female,Suburban,13,2,11,28,20.623211397223596,9,Churned,0,1,0
909,37,Female,Suburban,12,1,13,27,59.71262250156484,3,Churned,0,1,0
910,41,Male,Rural,13,2,7,22,58.160740520532876,6,Retained,1,0,1
911,22,Male,Urban,1,5,17,18,29.240647259634496,4,Churned,1,2,0
912,51,Female,Suburban,13,3,2,19,19.322170983334964,2,Churned,0,1,0
913,23,Male,Suburban,10,3,12,19,51.11198009507045,1,Churned,1,1,0
914,19,Male,Rural,7,5,10,10,44.35913943344821,1,Churned,1,0,0
915,30,Male,Urban,12,3,18,31,42.781778925193066,10,Churned,1,2,0
916,60,Female,Suburban,10,4,11,19,54.12125577273599,3,Retained,0,1,1
917,60,Female,Rural,5,2,16,40,42.91794236292286,4,Churned,0,0,0
918,65,Male,Suburban,8,1,17,12,20.608886867285204,2,Retained,1,1,1
919,28,Female,Rural,9,5,19,19,43.16247390316528,1,Churned,0,0,0
920,68,Male,Urban,11,4,18,7,21.81974312060152,4,Retained,1,2,1
921,64,Female,Urban,14,1,3,17,46.75814388113473,7,Retained,0,2,1
922,40,Male,Urban,7,1,16,45,39.08613199703613,10,Retained,1,2,1
923,33,Male,Urban,14,5,6,38,9.25763535916128,6,Retained,1,2,1
924,48,Female,Suburban,13,4,12,28,33.20594493393281,6,Retained,0,1,1
925,28,Male,Suburban,7,1,11,44,23.881553305765753,9,Churned,1,1,0
926,33,Female,Urban,1,1,15,36,23.071384800276185,2,Churned,0,2,0
927,25,Female,Urban,4,4,15,36,38.12409663074915,4,Retained,0,2,1
928,21,Male,Urban,2,3,16,34,22.72786534581837,5,Churned,1,2,0
929,57,Male,Suburban,2,1,10,17,47.72915615126799,1,Churned,1,1,0
930,21,Female,Urban,2,2,12,5,8.893528980614594,8,Retained,0,2,1
931,42,Male,Urban,4,4,13,38,41.3213538817704,8,Retained,1,2,1
932,20,Male,Urban,14,1,4,19,49.50571420112077,6,Churned,1,2,0
933,49,Male,Rural,1,5,7,48,42.00574294562365,5,Retained,1,0,1
934,20,Male,Urban,4,2,2,18,32.347605726099765,8,Churned,1,2,0
935,44,Male,Rural,2,1,15,33,57.266885755489966,3,Churned,1,0,0
936,46,Female,Rural,5,2,8,38,21.496616938893496,3,Churned,0,0,0
937,49,Female,Urban,3,2,7,22,6.054233813873777,2,Retained,0,2,1
938,67,Male,Rural,12,3,15,11,28.75941543048925,5,Retained,1,0,1
939,68,Male,Urban,8,2,14,33,6.815656474517999,3,Retained,1,2,1
940,36,Male,Suburban,4,3,8,35,57.46652138895248,3,Retained,1,1,1
941,38,Female,Suburban,1,4,12,29,16.545492516142833,6,Retained,0,1,1
942,22,Male,Suburban,1,3,13,42,48.39098631718837,8,Retained,1,1,1
943,35,Female,Suburban,12,5,11,18,47.60146457459007,2,Retained,0,1,1
944,45,Female,Rural,10,1,17,12,16.975089482561344,4,Churned,0,0,0
945,59,Female,Urban,3,4,17,31,39.1674591764092,7,Retained,0,2,1
946,39,Male,Urban,9,4,4,6,7.6443432667547615,1,Retained,1,2,1
947,38,Female,Urban,7,5,8,21,31.59660221371271,1,Retained,0,2,1
948,23,Male,Suburban,2,3,5,41,5.8055919999867704,10,Retained,1,1,1
949,18,Female,Suburban,13,1,16,18,55.6629134099463,7,Retained,0,1,1
950,22,Male,Urban,9,3,4,29,58.68473133097644,7,Churned,1,2,0
951,58,Female,Suburban,10,2,15,34,17.22555216512219,1,Retained,0,1,1
952,29,Male,Urban,2,3,12,33,16.445831902800503,1,Churned,1,2,0
953,43,Female,Urban,3,4,5,24,46.45460971091713,4,Retained,0,2,1
954,63,Male,Urban,11,1,16,25,18.935866935613397,5,Churned,1,2,0
955,51,Male,Urban,13,3,14,26,54.22921075390148,5,Churned,1,2,0
956,66,Male,Urban,10,1,10,39,36.566102486764024,4,Churned,1,2,0
957,31,Male,Urban,14,1,7,41,24.292769265567166,8,Churned,1,2,0
958,43,Female,Urban,2,2,13,20,50.7981560492181,7,Churned,0,2,0
959,62,Female,Suburban,3,2,5,47,32.137368522736736,9,Churned,0,1,0
960,44,Male,Urban,6,4,3,21,55.139810253966154,7,Retained,1,2,1
961,26,Female,Urban,9,5,15,20,56.04078302011595,10,Retained,0,2,1
962,43,Male,Suburban,9,1,4,6,14.098108367062514,1,Retained,1,1,1
963,64,Male,Suburban,7,5,15,8,5.127787337256165,7,Retained,1,1,1
964,39,Female,Suburban,12,4,14,25,59.116201707832126,1,Retained,0,1,1
965,64,Male,Urban,3,1,19,43,54.83756448701136,7,Retained,1,2,1
966,47,Male,Rural,4,1,13,38,8.049487963711277,10,Churned,1,0,0
967,60,Female,Rural,6,5,10,34,50.81688451675885,8,Churned,0,0,0
968,65,Male,Suburban,11,3,5,10,30.179271290756365,9,Retained,1,1,1
969,34,Male,Rural,5,2,6,21,19.242888276373638,3,Retained,1,0,1
970,43,Male,Suburban,2,3,4,43,53.33105880223114,4,Churned,1,1,0
971,53,Male,Urban,13,5,2,29,15.8166977814669,4,Retained,1,2,1
972,18,Female,Rural,6,2,16,9,57.10149996810368,9,Churned,0,0,0
973,25,Female,Urban,3,3,18,9,16.30918182346376,7,Retained,0,2,1
974,66,Female,Rural,14,2,5,24,38.7525753250809,3,Retained,0,0,1
975,52,Male,Urban,8,1,4,20,17.269748399093615,10,Retained,1,2,1
976,69,Male,Rural,2,3,13,45,35.011776573274915,5,Churned,1,0,0
977,32,Female,Urban,1,2,19,41,42.618632145332775,7,Retained,0,2,1
978,64,Male,Urban,9,2,2,44,15.462536195107566,8,Retained,1,2,1
979,39,Male,Rural,14,2,13,13,33.648718048537354,1,Retained,1,0,1
980,31,Male,Urban,12,3,11,9,30.798285941456545,2,Retained,1,2,1
981,43,Male,Urban,3,4,4,46,8.907058177183767,7,Churned,1,2,0
982,45,Female,Urban,11,3,15,6,50.00692997214166,2,Churned,0,2,0
983,40,Female,Rural,1,5,4,13,23.462532035356293,7,Retained,0,0,1
984,31,Female,Rural,7,3,9,47,36.602020865353374,9,Retained,0,0,1
985,41,Male,Urban,13,2,7,40,33.31313292132239,2,Retained,1,2,1
986,19,Female,Urban,10,1,19,26,33.22932775137433,7,Churned,0,2,0
987,62,Female,Rural,5,3,19,26,10.89723168146681,4,Churned,0,0,0
988,43,Male,Rural,5,3,6,26,28.2915105087133,2,Retained,1,0,1
989,31,Male,Urban,14,2,6,38,29.88017175636136,7,Churned,1,2,0
990,68,Female,Urban,1,1,15,33,45.35035622004467,5,Retained,0,2,1
991,24,Female,Urban,9,1,15,42,51.201035755638415,1,Churned,0,2,0
992,20,Female,Suburban,7,5,9,37,34.974025295500994,5,Churned,0,1,0
993,64,Female,Rural,8,3,4,22,9.773062473574477,3,Churned,0,0,0
994,40,Male,Suburban,9,1,18,11,18.026720882810046,7,Churned,1,1,0
995,63,Female,Rural,6,1,18,5,14.07137147690021,6,Retained,0,0,1
996,60,Female,Rural,12,4,5,37,11.853828475401862,8,Churned,0,0,0
997,64,Male,Rural,5,4,11,5,25.124461423979415,5,Retained,1,0,1
998,62,Female,Rural,6,1,5,28,17.616642618491014,2,Retained,0,0,1
999,35,Male,Rural,11,5,4,8,17.006671149633178,9,Retained,1,0,1
1000,55,Male,Rural,2,1,12,8,8.008124601694721,8,Churned,1,0,0
